"","Atoll","Island","Treatment","Transect","Area","Family","Species","Function","Structure","Coral_cover","Length","Biomass","Abundance","Seabirds_ha","kg_N_ha_yr"
"2670","Salomon","Sal_Ile_Anglaise","Rats",2,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,36.67,11,8.2,166.7,0.78,0.16
"2671","Salomon","Sal_Ile_Anglaise","Rats",2,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,36.67,11,8.2,166.7,0.78,0.16
"2672","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Acanthuridae","Naso_lituratus","Herbivore",3,36.67,23,16.5,66.7,0.78,0.16
"2673","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,29,35.1,66.7,0.78,0.16
"2674","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,30,38.7,66.7,0.78,0.16
"2675","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,32,46.8,66.7,0.78,0.16
"2676","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,32,46.8,66.7,0.78,0.16
"2677","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,32,46.8,66.7,0.78,0.16
"2678","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,36.67,29,35.1,66.7,0.78,0.16
"2679","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,36.67,14,4.2,66.7,0.78,0.16
"2680","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,36.67,17,7.5,66.7,0.78,0.16
"2681","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Acanthuridae","Zebrasoma_desjardinii","Herbivore",3,36.67,19,12.2,66.7,0.78,0.16
"2682","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,36.67,11,2.4,66.7,0.78,0.16
"2683","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,36.67,29,37,66.7,0.78,0.16
"2684","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,36.67,38,86.4,66.7,0.78,0.16
"2685","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,36.67,29,37,66.7,0.78,0.16
"2686","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,36.67,26,26.3,66.7,0.78,0.16
"2687","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Labridae","Cheilinus_trilobatus","Invertivore",3,36.67,29,31.1,66.7,0.78,0.16
"2688","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Labridae","Labroides_dimidiatus","Invertivore",3,36.67,10,0.6,66.7,0.78,0.16
"2689","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Labridae","Labroides_dimidiatus","Invertivore",3,36.67,11,0.9,66.7,0.78,0.16
"2690","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,36.67,11,1.4,66.7,0.78,0.16
"2691","Salomon","Sal_Ile_Anglaise","Rats",2,150,"Zanclidae","Zanclus_cornutus","Invertivore",3,36.67,13,5.6,66.7,0.78,0.16
"2692","Salomon","Sal_Ile_Anglaise","Rats",2,60,"Pomacentridae","Plectroglyphidodon_dickii","Mixed-diet",3,36.67,8,2.4,166.7,0.78,0.16
"2693","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Chaetodontidae","Chaetodon_trifascialis","Corallivore",3,46.67,12,3,66.7,0.78,0.16
"2694","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,13,4,66.7,0.78,0.16
"2695","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,11,2.4,66.7,0.78,0.16
"2696","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2697","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2698","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2699","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2700","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,11,2.4,66.7,0.78,0.16
"2701","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2702","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2703","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,46.67,12,3.1,66.7,0.78,0.16
"2704","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,46.67,5,0.7,166.7,0.78,0.16
"2705","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2706","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2707","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,7,13.5,166.7,0.78,0.16
"2708","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2709","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2710","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,9,27.1,166.7,0.78,0.16
"2711","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,6,8.8,166.7,0.78,0.16
"2712","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2713","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,8,19.5,166.7,0.78,0.16
"2714","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,5,5.3,166.7,0.78,0.16
"2715","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,46.67,7,13.5,166.7,0.78,0.16
"2716","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2717","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2718","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2719","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,9,5.1,166.7,0.78,0.16
"2720","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2721","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2722","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,9,5.1,166.7,0.78,0.16
"2723","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2724","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2725","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,11,8.2,166.7,0.78,0.16
"2726","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2727","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2728","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2729","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,11,8.2,166.7,0.78,0.16
"2730","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,11,8.2,166.7,0.78,0.16
"2731","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2732","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2733","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,9,5.1,166.7,0.78,0.16
"2734","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,9,5.1,166.7,0.78,0.16
"2735","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2736","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,9,5.1,166.7,0.78,0.16
"2737","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Stegastes_nigricans","Herbivore",3,46.67,10,6.5,166.7,0.78,0.16
"2738","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Naso_lituratus","Herbivore",3,46.67,17,6.4,66.7,0.78,0.16
"2739","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Naso_lituratus","Herbivore",3,46.67,20,10.6,66.7,0.78,0.16
"2740","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Naso_lituratus","Herbivore",3,46.67,17,6.4,66.7,0.78,0.16
"2741","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Chlorurus_sordidus","Herbivore",3,46.67,34,55.9,66.7,0.78,0.16
"2742","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,46.67,22,15.6,66.7,0.78,0.16
"2743","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,46.67,26,25.5,66.7,0.78,0.16
"2744","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,46.67,34,55.9,66.7,0.78,0.16
"2745","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,12,2.7,66.7,0.78,0.16
"2746","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,13,3.4,66.7,0.78,0.16
"2747","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,13,3.4,66.7,0.78,0.16
"2748","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,13,3.4,66.7,0.78,0.16
"2749","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,12,2.7,66.7,0.78,0.16
"2750","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,12,2.7,66.7,0.78,0.16
"2751","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,13,3.4,66.7,0.78,0.16
"2752","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,46.67,13,3.4,66.7,0.78,0.16
"2753","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Scarus_frenatus","Herbivore",3,46.67,14,6,66.7,0.78,0.16
"2754","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Scarus_niger","Herbivore",3,46.67,34,61,66.7,0.78,0.16
"2755","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Scaridae","Scarus_niger","Herbivore",3,46.67,24,20.4,66.7,0.78,0.16
"2756","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Labridae","Labroides_dimidiatus","Invertivore",3,46.67,10,0.6,66.7,0.78,0.16
"2757","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,46.67,14,2.9,66.7,0.78,0.16
"2758","Salomon","Sal_Ile_Anglaise","Rats",3,150,"Lutjanidae","Lutjanus_monostigma","Piscivore",3,46.67,32,36.2,66.7,0.78,0.16
"2759","Salomon","Sal_Ile_Anglaise","Rats",3,60,"Pomacentridae","Amblyglyphidodon_leucogaster","Planktivore",3,46.67,6,0.8,166.7,0.78,0.16
"2760","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Chaetodontidae","Chaetodon_trifascialis","Corallivore",2.5,37.33,11,2.3,66.7,0.78,0.16
"2761","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Chaetodontidae","Chaetodon_trifascialis","Corallivore",2.5,37.33,12,3,66.7,0.78,0.16
"2762","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2.5,37.33,12,3.4,66.7,0.78,0.16
"2763","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2.5,37.33,12,3.4,66.7,0.78,0.16
"2764","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,12,3.1,66.7,0.78,0.16
"2765","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,12,3.1,66.7,0.78,0.16
"2766","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,12,3.1,66.7,0.78,0.16
"2767","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,12,3.1,66.7,0.78,0.16
"2768","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,12,3.1,66.7,0.78,0.16
"2769","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,11,2.4,66.7,0.78,0.16
"2770","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,13,4,66.7,0.78,0.16
"2771","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,13,4,66.7,0.78,0.16
"2772","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,13,4,66.7,0.78,0.16
"2773","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2.5,37.33,13,4,66.7,0.78,0.16
"2774","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2775","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2776","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2777","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,9,27.1,166.7,0.78,0.16
"2778","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2779","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,7,13.5,166.7,0.78,0.16
"2780","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2781","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2782","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2783","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,9,27.1,166.7,0.78,0.16
"2784","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,9,27.1,166.7,0.78,0.16
"2785","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,9,27.1,166.7,0.78,0.16
"2786","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",2.5,37.33,8,19.5,166.7,0.78,0.16
"2787","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2788","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,11,8.2,166.7,0.78,0.16
"2789","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2790","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2791","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2792","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2793","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2794","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2795","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2796","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2797","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2798","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2799","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,11,8.2,166.7,0.78,0.16
"2800","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2801","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,10,6.5,166.7,0.78,0.16
"2802","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2803","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Stegastes_nigricans","Herbivore",2.5,37.33,9,5.1,166.7,0.78,0.16
"2804","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,19,9.1,66.7,0.78,0.16
"2805","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,19,9.1,66.7,0.78,0.16
"2806","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,22,14.3,66.7,0.78,0.16
"2807","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,17,6.4,66.7,0.78,0.16
"2808","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,20,10.6,66.7,0.78,0.16
"2809","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_lituratus","Herbivore",2.5,37.33,17,6.4,66.7,0.78,0.16
"2810","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Naso_unicornis","Herbivore",2.5,37.33,22,14.8,66.7,0.78,0.16
"2811","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Chlorurus_sordidus","Herbivore",2.5,37.33,33,51.2,66.7,0.78,0.16
"2812","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Chlorurus_sordidus","Herbivore",2.5,37.33,32,46.8,66.7,0.78,0.16
"2813","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",2.5,37.33,27,28.4,66.7,0.78,0.16
"2814","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",2.5,37.33,30,38.7,66.7,0.78,0.16
"2815","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",2.5,37.33,32,46.8,66.7,0.78,0.16
"2816","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,12,2.7,66.7,0.78,0.16
"2817","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,13,3.4,66.7,0.78,0.16
"2818","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,12,2.7,66.7,0.78,0.16
"2819","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,12,2.7,66.7,0.78,0.16
"2820","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,13,3.4,66.7,0.78,0.16
"2821","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,13,3.4,66.7,0.78,0.16
"2822","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",2.5,37.33,14,4.2,66.7,0.78,0.16
"2823","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",2.5,37.33,10,1.8,66.7,0.78,0.16
"2824","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",2.5,37.33,10,1.8,66.7,0.78,0.16
"2825","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Scarus_niger","Herbivore",2.5,37.33,22,15.5,66.7,0.78,0.16
"2826","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Scarus_niger","Herbivore",2.5,37.33,19,9.8,66.7,0.78,0.16
"2827","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Scarus_niger","Herbivore",2.5,37.33,22,15.5,66.7,0.78,0.16
"2828","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Scarus_niger","Herbivore",2.5,37.33,24,20.4,66.7,0.78,0.16
"2829","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Scaridae","Scarus_niger","Herbivore",2.5,37.33,34,61,66.7,0.78,0.16
"2830","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Labridae","Gomphosus_caeruleus","Invertivore",2.5,37.33,11,1.1,66.7,0.78,0.16
"2831","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Labridae","Gomphosus_caeruleus","Invertivore",2.5,37.33,12,1.3,66.7,0.78,0.16
"2832","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Chaetodontidae","Chaetodon_xanthocephalus","Mixed-diet",2.5,37.33,14,4.3,66.7,0.78,0.16
"2833","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Plectroglyphidodon_dickii","Mixed-diet",2.5,37.33,8,2.4,166.7,0.78,0.16
"2834","Salomon","Sal_Ile_Anglaise","Rats",4,60,"Pomacentridae","Plectroglyphidodon_dickii","Mixed-diet",2.5,37.33,8,2.4,166.7,0.78,0.16
"2835","Salomon","Sal_Ile_Anglaise","Rats",4,150,"Lutjanidae","Lutjanus_monostigma","Piscivore",2.5,37.33,34,43.4,66.7,0.78,0.16
"2836","Great_Chagos_Bank","South_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2,11.67,13,4,66.7,972.89,172.44
"2837","Great_Chagos_Bank","South_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2,11.67,13,4,66.7,972.89,172.44
"2838","Great_Chagos_Bank","South_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",2,11.67,13,4,66.7,972.89,172.44
